"","Gene","Species"
"3706","mesTub","171134at32523"
"3707","pelCas","171134at32523"
"3708","podExp","171134at32523"
"3709","chrPic","171423at32523"
"3710","cuoAmb","171423at32523"
"3711","derCor","171423at32523"
"3712","derMaw","171423at32523"
"3713","emySub","171423at32523"
"3714","gopAga","171423at32523"
"3715","malTer","171423at32523"
"3716","mesTub","171423at32523"
"3717","pelCas","171423at32523"
"3718","pelSin","171423at32523"
"3719","podExp","171423at32523"
"3720","cheMyd","171475at32523"
"3721","chrPic","171475at32523"
"3722","cuoAmb","171475at32523"
"3723","cuoMcc","171475at32523"
"3724","derCor","171475at32523"
"3725","derMaw","171475at32523"
"3726","emySub","171475at32523"
"3727","malTer","171475at32523"
"3728","mesTub","171475at32523"
"3729","pelCas","171475at32523"
"3730","plaMeg","171475at32523"
"3731","podExp","171475at32523"
"3732","carIns","171587at32523"
"3733","cheAbi","171587at32523"
"3734","chrPic","171587at32523"
"3735","cuoAmb","171587at32523"
"3736","derMaw","171587at32523"
"3737","gopAga","171587at32523"
"3738","pelCas","171587at32523"
"3739","pelSin","171587at32523"
"3740","plaMeg","171587at32523"
"3741","podExp","171587at32523"
"3742","cheAbi","171646at32523"
"3743","chrPic","171646at32523"
"3744","cuoMcc","171646at32523"
"3745","gopAga","171646at32523"
"3746","malTer","171646at32523"
"3747","plaMeg","171646at32523"
"3748","terMex","171646at32523"
"3749","cheMyd","17218at32523"
"3750","chrPic","17218at32523"
"3751","derCor","17218at32523"
"3752","plaMeg","17218at32523"
"3753","terMex","17218at32523"
"3754","carIns","172222at32523"
"3755","cheAbi","172222at32523"
"3756","cheMyd","172222at32523"
"3757","chrPic","172222at32523"
"3758","cuoAmb","172222at32523"
"3759","cuoMcc","172222at32523"
"3760","derCor","172222at32523"
"3761","emySub","172222at32523"
"3762","gopAga","172222at32523"
"3763","mesTub","172222at32523"
"3764","pelCas","172222at32523"
"3765","pelSin","172222at32523"
"3766","podExp","172222at32523"
"3767","terMex","172222at32523"
"3768","cheMyd","172434at32523"
"3769","cheSer","172434at32523"
"3770","chrPic","172434at32523"
"3771","cuoAmb","172434at32523"
"3772","cuoMcc","172434at32523"
"3773","derCor","172434at32523"
"3774","derMaw","172434at32523"
"3775","gopAga","172434at32523"
"3776","malTer","172434at32523"
"3777","mesTub","172434at32523"
"3778","pelCas","172434at32523"
"3779","plaMeg","172434at32523"
"3780","podExp","172434at32523"
"3781","terMex","172434at32523"
"3782","cheMyd","172637at32523"
"3783","cheSer","172637at32523"
"3784","chrPic","172637at32523"
"3785","cuoAmb","172637at32523"
"3786","cuoMcc","172637at32523"
"3787","derCor","172637at32523"
"3788","derMaw","172637at32523"
"3789","gopAga","172637at32523"
"3790","malTer","172637at32523"
"3791","cheAbi","172732at32523"
"3792","cheMyd","172732at32523"
"3793","chrPic","172732at32523"
"3794","cuoMcc","172732at32523"
"3795","derMaw","172732at32523"
"3796","emySub","172732at32523"
"3797","malTer","172732at32523"
"3798","mesTub","172732at32523"
"3799","pelCas","172732at32523"
"3800","plaMeg","172732at32523"
"3801","podExp","172732at32523"
"3802","chrPic","172939at32523"
"3803","malTer","172939at32523"
"3804","cuoMcc","173021at32523"
"3805","cuoAmb","173550at32523"
"3806","cheMyd","173582at32523"
"3807","emySub","173582at32523"
"3808","malTer","173582at32523"
"3809","mesTub","173582at32523"
"3810","pelCas","173582at32523"
"3811","pelSin","173582at32523"
"3812","podExp","173582at32523"
"3813","cheAbi","173598at32523"
"3814","cheSer","173598at32523"
"3815","chrPic","173598at32523"
"3816","cuoAmb","173598at32523"
"3817","cuoMcc","173598at32523"
"3818","pelSin","173598at32523"
"3819","plaMeg","173598at32523"
"3820","terMex","173598at32523"
"3821","mesTub","173655at32523"
"3822","pelCas","173655at32523"
"3823","podExp","173655at32523"
"3824","cuoAmb","173815at32523"
"3825","cuoMcc","173815at32523"
"3826","malTer","173815at32523"
"3827","plaMeg","173815at32523"
"3828","cheAbi","173903at32523"
"3829","cheMyd","173903at32523"
"3830","cheSer","173903at32523"
"3831","chrPic","173903at32523"
"3832","cuoMcc","173903at32523"
"3833","derCor","173903at32523"
"3834","derMaw","173903at32523"
"3835","gopAga","173903at32523"
"3836","malTer","173903at32523"
"3837","plaMeg","173903at32523"
"3838","terMex","173903at32523"
"3839","cheAbi","174211at32523"
"3840","cheMyd","174211at32523"
"3841","chrPic","174211at32523"
"3842","cuoMcc","174211at32523"
"3843","derMaw","174211at32523"
"3844","emySub","174211at32523"
"3845","malTer","174211at32523"
"3846","mesTub","174211at32523"
"3847","pelSin","174211at32523"
"3848","terMex","174211at32523"
"3849","carIns","174347at32523"
"3850","cheAbi","174347at32523"
"3851","cheMyd","174347at32523"
"3852","chrPic","174347at32523"
"3853","cuoAmb","174347at32523"
"3854","cuoMcc","174347at32523"
"3855","derCor","174347at32523"
"3856","derMaw","174347at32523"
"3857","emySub","174347at32523"
"3858","malTer","174347at32523"
"3859","mesTub","174347at32523"
"3860","pelCas","174347at32523"
"3861","pelSin","174347at32523"
"3862","plaMeg","174347at32523"
"3863","podExp","174347at32523"
"3864","terMex","174347at32523"
"3865","chrPic","174518at32523"
"3866","malTer","174518at32523"
"3867","terMex","174518at32523"
"3868","carIns","174588at32523"
"3869","cheAbi","174588at32523"
"3870","cheMyd","174588at32523"
"3871","cheSer","174588at32523"
"3872","chrPic","174588at32523"
"3873","cuoAmb","174588at32523"
"3874","cuoMcc","174588at32523"
"3875","derCor","174588at32523"
"3876","derMaw","174588at32523"
"3877","gopAga","174588at32523"
"3878","mesTub","174588at32523"
"3879","pelCas","174588at32523"
"3880","pelSin","174588at32523"
"3881","podExp","174588at32523"
"3882","terMex","174588at32523"
"3883","carIns","174624at32523"
"3884","cheMyd","174624at32523"
"3885","cheSer","174624at32523"
"3886","chrPic","174624at32523"
"3887","cuoAmb","174624at32523"
"3888","cuoMcc","174624at32523"
"3889","derMaw","174624at32523"
"3890","emySub","174624at32523"
"3891","gopAga","174624at32523"
"3892","malTer","174624at32523"
"3893","mesTub","174624at32523"
"3894","pelCas","174624at32523"
"3895","pelSin","174624at32523"
"3896","plaMeg","174624at32523"
"3897","terMex","174624at32523"
"3898","carIns","174649at32523"
"3899","cheAbi","174649at32523"
"3900","cheMyd","174649at32523"
"3901","cheSer","174649at32523"
"3902","chrPic","174649at32523"
"3903","cuoAmb","174649at32523"
"3904","cuoMcc","174649at32523"
"3905","derCor","174649at32523"
"3906","derMaw","174649at32523"
"3907","emySub","174649at32523"
"3908","gopAga","174649at32523"
"3909","mesTub","174649at32523"
"3910","pelCas","174649at32523"
"3911","pelSin","174649at32523"
"3912","plaMeg","174649at32523"
"3913","podExp","174649at32523"
"3914","carIns","174675at32523"
"3915","cheMyd","174675at32523"
"3916","cheSer","174675at32523"
"3917","chrPic","174675at32523"
"3918","cuoAmb","174675at32523"
"3919","cuoMcc","174675at32523"
"3920","derMaw","174675at32523"
"3921","malTer","174675at32523"
"3922","pelSin","174675at32523"
"3923","podExp","174675at32523"
"3924","terMex","174675at32523"
"3925","cuoAmb","174771at32523"
"3926","cuoMcc","174771at32523"
"3927","carIns","174944at32523"
"3928","cheAbi","174944at32523"
"3929","cheMyd","174944at32523"
"3930","cheSer","174944at32523"
"3931","chrPic","174944at32523"
"3932","cuoAmb","174944at32523"
"3933","derCor","174944at32523"
"3934","derMaw","174944at32523"
"3935","emySub","174944at32523"
"3936","gopAga","174944at32523"
"3937","malTer","174944at32523"
"3938","pelCas","174944at32523"
"3939","plaMeg","174944at32523"
"3940","podExp","174944at32523"
"3941","terMex","174944at32523"
"3942","cheAbi","174949at32523"
"3943","cuoMcc","174949at32523"
"3944","emySub","174949at32523"
"3945","mesTub","174949at32523"
"3946","pelCas","174949at32523"
"3947","podExp","174949at32523"
"3948","cuoAmb","175073at32523"
"3949","chrPic","175462at32523"
"3950","malTer","175462at32523"
"3951","terMex","175462at32523"
"3952","carIns","175476at32523"
"3953","cheAbi","175476at32523"
"3954","cheMyd","175476at32523"
"3955","cheSer","175476at32523"
"3956","chrPic","175476at32523"
"3957","cuoAmb","175476at32523"
"3958","cuoMcc","175476at32523"
"3959","derCor","175476at32523"
"3960","derMaw","175476at32523"
"3961","emySub","175476at32523"
"3962","gopAga","175476at32523"
"3963","mesTub","175476at32523"
"3964","pelCas","175476at32523"
"3965","podExp","175476at32523"
"3966","terMex","175476at32523"
"3967","cheAbi","175561at32523"
"3968","cheMyd","175561at32523"
"3969","cheSer","175561at32523"
"3970","cuoAmb","175561at32523"
"3971","cuoMcc","175561at32523"
"3972","derCor","175561at32523"
"3973","derMaw","175561at32523"
"3974","emySub","175561at32523"
"3975","mesTub","175561at32523"
"3976","pelCas","175561at32523"
"3977","podExp","175561at32523"
"3978","terMex","175561at32523"
"3979","cheAbi","175663at32523"
"3980","cheMyd","175663at32523"
"3981","cheSer","175663at32523"
"3982","chrPic","175663at32523"
"3983","cuoAmb","175663at32523"
"3984","cuoMcc","175663at32523"
"3985","derCor","175663at32523"
"3986","gopAga","175663at32523"
"3987","mesTub","175663at32523"
"3988","pelCas","175663at32523"
"3989","pelSin","175663at32523"
"3990","plaMeg","175663at32523"
"3991","podExp","175663at32523"
"3992","malTer","175843at32523"
"3993","cheAbi","175870at32523"
"3994","chrPic","175870at32523"
"3995","cuoAmb","175870at32523"
"3996","gopAga","175870at32523"
"3997","terMex","175870at32523"
"3998","carIns","175897at32523"
"3999","cheAbi","175897at32523"
"4000","chrPic","175897at32523"
"4001","derCor","175897at32523"
"4002","emySub","175897at32523"
"4003","malTer","175897at32523"
"4004","pelCas","175897at32523"
"4005","pelSin","175897at32523"
"4006","podExp","175897at32523"
"4007","cheMyd","17600at32523"
"4008","cheSer","17600at32523"
"4009","cuoMcc","17600at32523"
"4010","derMaw","17600at32523"
"4011","emySub","17600at32523"
"4012","gopAga","17600at32523"
"4013","malTer","17600at32523"
"4014","mesTub","17600at32523"
"4015","pelCas","17600at32523"
"4016","pelSin","17600at32523"
"4017","podExp","17600at32523"
"4018","terMex","17600at32523"
"4019","carIns","176061at32523"
"4020","chrPic","176061at32523"
"4021","cuoAmb","176061at32523"
"4022","cuoMcc","176061at32523"
"4023","derCor","176061at32523"
"4024","derMaw","176061at32523"
"4025","emySub","176061at32523"
"4026","malTer","176061at32523"
"4027","mesTub","176061at32523"
"4028","pelCas","176061at32523"
"4029","pelSin","176061at32523"
"4030","plaMeg","176061at32523"
"4031","podExp","176061at32523"
"4032","terMex","176061at32523"
"4033","carIns","176412at32523"
"4034","cheAbi","176412at32523"
"4035","chrPic","176412at32523"
"4036","cuoAmb","176412at32523"
"4037","derCor","176412at32523"
"4038","emySub","176412at32523"
"4039","gopAga","176412at32523"
"4040","malTer","176412at32523"
"4041","mesTub","176412at32523"
"4042","pelCas","176412at32523"
"4043","pelSin","176412at32523"
"4044","podExp","176412at32523"
"4045","terMex","176412at32523"
"4046","carIns","17660at32523"
"4047","cheMyd","17660at32523"
"4048","cheSer","17660at32523"
"4049","chrPic","17660at32523"
"4050","cuoAmb","17660at32523"
"4051","cuoMcc","17660at32523"
"4052","derCor","17660at32523"
"4053","derMaw","17660at32523"
"4054","emySub","17660at32523"
"4055","gopAga","17660at32523"
"4056","pelCas","17660at32523"
"4057","pelSin","17660at32523"
"4058","podExp","17660at32523"
"4059","terMex","17660at32523"
"4060","carIns","176713at32523"
"4061","cheAbi","176713at32523"
"4062","cheMyd","176713at32523"
"4063","cheSer","176713at32523"
"4064","chrPic","176713at32523"
"4065","cuoAmb","176713at32523"
"4066","cuoMcc","176713at32523"
"4067","derCor","176713at32523"
"4068","derMaw","176713at32523"
"4069","emySub","176713at32523"
"4070","gopAga","176713at32523"
"4071","malTer","176713at32523"
"4072","mesTub","176713at32523"
"4073","pelCas","176713at32523"
"4074","pelSin","176713at32523"
"4075","plaMeg","176713at32523"
"4076","podExp","176713at32523"
"4077","terMex","176713at32523"
"4078","chrPic","177102at32523"
"4079","plaMeg","177102at32523"
"4080","terMex","177102at32523"
"4081","carIns","17735at32523"
"4082","cheAbi","17735at32523"
"4083","cheMyd","17735at32523"
"4084","cheSer","17735at32523"
"4085","chrPic","17735at32523"
"4086","cuoAmb","17735at32523"
"4087","cuoMcc","17735at32523"
"4088","emySub","17735at32523"
"4089","gopAga","17735at32523"
"4090","malTer","17735at32523"
"4091","mesTub","17735at32523"
"4092","pelSin","17735at32523"
"4093","plaMeg","17735at32523"
"4094","podExp","17735at32523"
"4095","terMex","17735at32523"
"4096","cheAbi","177431at32523"
"4097","cheMyd","177431at32523"
"4098","cheSer","177431at32523"
"4099","chrPic","177431at32523"
"4100","cuoAmb","177431at32523"
"4101","cuoMcc","177431at32523"
"4102","gopAga","177431at32523"
"4103","malTer","177431at32523"
"4104","mesTub","177431at32523"
"4105","plaMeg","177431at32523"
"4106","terMex","177431at32523"
"4107","cheAbi","177525at32523"
"4108","cuoMcc","177525at32523"
"4109","gopAga","177525at32523"
"4110","terMex","177525at32523"
"4111","cuoAmb","177855at32523"
"4112","cuoAmb","178072at32523"
"4113","cuoMcc","178072at32523"
"4114","malTer","178257at32523"
"4115","terMex","178257at32523"
"4116","cuoAmb","178320at32523"
"4117","cuoMcc","178320at32523"
"4118","derMaw","178320at32523"
"4119","emySub","178320at32523"
"4120","gopAga","178320at32523"
"4121","mesTub","178320at32523"
"4122","pelCas","178320at32523"
"4123","pelSin","178320at32523"
"4124","plaMeg","178320at32523"
"4125","carIns","178374at32523"
"4126","cheAbi","178374at32523"
"4127","cheMyd","178374at32523"
"4128","chrPic","178374at32523"
"4129","cuoMcc","178374at32523"
"4130","derCor","178374at32523"
"4131","derMaw","178374at32523"
"4132","emySub","178374at32523"
"4133","gopAga","178374at32523"
"4134","malTer","178374at32523"
"4135","pelCas","178374at32523"
"4136","pelSin","178374at32523"
"4137","plaMeg","178374at32523"
"4138","podExp","178374at32523"
"4139","carIns","178523at32523"
"4140","cheAbi","178523at32523"
"4141","cheMyd","178523at32523"
"4142","cheSer","178523at32523"
"4143","chrPic","178523at32523"
"4144","cuoAmb","178523at32523"
"4145","cuoMcc","178523at32523"
"4146","derCor","178523at32523"
"4147","derMaw","178523at32523"
"4148","emySub","178523at32523"
"4149","gopAga","178523at32523"
"4150","malTer","178523at32523"
"4151","mesTub","178523at32523"
"4152","pelCas","178523at32523"
"4153","pelSin","178523at32523"
"4154","plaMeg","178523at32523"
"4155","podExp","178523at32523"
"4156","terMex","178523at32523"
"4157","carIns","178688at32523"
"4158","cheAbi","178688at32523"
"4159","cheMyd","178688at32523"
"4160","cheSer","178688at32523"
"4161","chrPic","178688at32523"
"4162","cuoAmb","178688at32523"
"4163","cuoMcc","178688at32523"
"4164","derCor","178688at32523"
"4165","derMaw","178688at32523"
"4166","emySub","178688at32523"
"4167","gopAga","178688at32523"
"4168","malTer","178688at32523"
"4169","mesTub","178688at32523"
"4170","pelCas","178688at32523"
"4171","pelSin","178688at32523"
"4172","plaMeg","178688at32523"
"4173","podExp","178688at32523"
"4174","terMex","178688at32523"
"4175","cheAbi","178841at32523"
"4176","cheMyd","178841at32523"
"4177","chrPic","178841at32523"
"4178","derCor","178841at32523"
"4179","derMaw","178841at32523"
"4180","emySub","178841at32523"
"4181","mesTub","178841at32523"
"4182","pelCas","178841at32523"
"4183","plaMeg","178841at32523"
"4184","podExp","178841at32523"
"4185","cuoAmb","178941at32523"
"4186","cuoMcc","178941at32523"
"4187","carIns","178984at32523"
"4188","cheSer","178984at32523"
"4189","derCor","178984at32523"
"4190","derMaw","178984at32523"
"4191","emySub","178984at32523"
"4192","mesTub","178984at32523"
"4193","pelCas","178984at32523"
"4194","plaMeg","178984at32523"
"4195","podExp","178984at32523"
"4196","carIns","179213at32523"
"4197","cheAbi","179213at32523"
"4198","cheMyd","179213at32523"
"4199","cheSer","179213at32523"
"4200","chrPic","179213at32523"
"4201","cuoAmb","179213at32523"
"4202","cuoMcc","179213at32523"
"4203","emySub","179213at32523"
"4204","mesTub","179213at32523"
"4205","pelCas","179213at32523"
"4206","pelSin","179213at32523"
"4207","plaMeg","179213at32523"
"4208","podExp","179213at32523"
"4209","terMex","179213at32523"
"4210","carIns","179279at32523"
"4211","cheAbi","179279at32523"
"4212","cheMyd","179279at32523"
"4213","chrPic","179279at32523"
"4214","cuoAmb","179279at32523"
"4215","cuoMcc","179279at32523"
"4216","derCor","179279at32523"
"4217","derMaw","179279at32523"
"4218","emySub","179279at32523"
"4219","gopAga","179279at32523"
"4220","pelCas","179279at32523"
"4221","pelSin","179279at32523"
"4222","plaMeg","179279at32523"
"4223","podExp","179279at32523"
"4224","carIns","179678at32523"
"4225","cheMyd","179678at32523"
"4226","chrPic","179678at32523"
"4227","cuoAmb","179678at32523"
"4228","cuoMcc","179678at32523"
"4229","derCor","179678at32523"
"4230","emySub","179678at32523"
"4231","gopAga","179678at32523"
"4232","malTer","179678at32523"
"4233","pelCas","179678at32523"
"4234","plaMeg","179678at32523"
"4235","terMex","179678at32523"
"4236","carIns","179871at32523"
"4237","cheMyd","179871at32523"
"4238","cheSer","179871at32523"
"4239","cuoAmb","179871at32523"
"4240","cuoMcc","179871at32523"
"4241","gopAga","179871at32523"
"4242","pelCas","179871at32523"
"4243","pelSin","179871at32523"
"4244","plaMeg","179871at32523"
"4245","podExp","179871at32523"
"4246","terMex","179871at32523"
